subgrupo,fecha,semana_registro,turno,linea,sku,formato_L,hora,n_obs,volumen_mL
429,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,06:00,3,505.28
429,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,06:00,4,506.03
429,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,06:00,5,503.43
430,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,08:00,1,506.39
430,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,08:00,2,504.23
430,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,08:00,3,506.9
430,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,08:00,4,504.58
430,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,08:00,5,506.28
431,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,10:00,1,506.31
431,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,10:00,2,506.93
431,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,10:00,3,507.13
431,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,10:00,4,505.54
431,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,10:00,5,504.94
432,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,12:00,1,508.46
432,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,12:00,2,507.86
432,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,12:00,3,504.63
432,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,12:00,4,505.0
432,2026-08-25,6,A (06-14),L1,CIT-L05,0.5,12:00,5,506.79
433,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,14:00,1,505.11
433,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,14:00,2,506.47
433,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,14:00,3,504.27
433,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,14:00,4,505.93
433,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,14:00,5,508.93
434,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,16:00,1,503.19
434,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,16:00,2,505.52
434,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,16:00,3,508.05
434,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,16:00,4,506.29
434,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,16:00,5,504.61
435,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,18:00,1,508.85
435,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,18:00,2,507.02
435,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,18:00,3,503.08
435,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,18:00,4,506.91
435,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,18:00,5,502.53
436,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,20:00,1,503.53
436,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,20:00,2,506.05
436,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,20:00,3,505.19
436,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,20:00,4,504.85
436,2026-08-25,6,B (14-22),L1,FUN-B05,0.5,20:00,5,505.83
437,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,06:00,1,507.1
437,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,06:00,2,506.53
437,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,06:00,3,503.08
437,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,06:00,4,504.98
437,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,06:00,5,506.31
438,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,08:00,1,505.95
438,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,08:00,2,505.75
438,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,08:00,3,506.07
438,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,08:00,4,509.74
438,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,08:00,5,503.87
439,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,10:00,1,507.51
439,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,10:00,2,504.32
439,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,10:00,3,506.54
439,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,10:00,4,505.8
439,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,10:00,5,503.69
440,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,12:00,1,506.35
440,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,12:00,2,511.93
440,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,12:00,3,505.46
440,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,12:00,4,506.27
440,2026-08-26,6,A (06-14),L1,NEC-D05,0.5,12:00,5,507.49
441,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,14:00,1,503.96
441,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,14:00,2,507.14
441,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,14:00,3,504.52
441,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,14:00,4,508.28
441,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,14:00,5,502.42
442,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,16:00,1,502.72
442,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,16:00,2,509.72
442,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,16:00,3,501.3
442,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,16:00,4,502.29
442,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,16:00,5,507.62
443,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,18:00,1,506.57
443,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,18:00,2,506.31
443,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,18:00,3,507.1
443,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,18:00,4,505.16
443,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,18:00,5,510.21
444,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,20:00,1,499.73
444,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,20:00,2,505.3
444,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,20:00,3,502.3
444,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,20:00,4,506.01
444,2026-08-26,6,B (14-22),L1,FUN-B05,0.5,20:00,5,507.79
445,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,06:00,1,2990.7
445,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,06:00,2,3016.91
445,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,06:00,3,3006.44
445,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,06:00,4,3000.19
445,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,06:00,5,3008.27
446,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,08:00,1,2981.15
446,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,08:00,2,3011.6
446,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,08:00,3,2998.13
446,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,08:00,4,3003.26
446,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,08:00,5,3001.42
447,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,10:00,1,3019.74
447,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,10:00,2,3006.67
447,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,10:00,3,2999.79
447,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,10:00,4,3002.15
447,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,10:00,5,3010.41
448,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,12:00,1,2994.03
448,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,12:00,2,3008.09
448,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,12:00,3,3001.97
448,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,12:00,4,3016.78
448,2026-08-24,6,A (06-14),L2,NEC-D30,3.0,12:00,5,3010.07
449,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,14:00,1,3009.1
449,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,14:00,2,3009.22
449,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,14:00,3,2998.98
449,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,14:00,4,3013.16
449,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,14:00,5,3005.38
450,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,16:00,1,3007.41
450,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,16:00,2,3001.06
450,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,16:00,3,3004.58
450,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,16:00,4,3005.6
450,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,16:00,5,3023.1
451,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,18:00,1,2988.01
451,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,18:00,2,3010.89
451,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,18:00,3,3010.98
451,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,18:00,4,3016.57
451,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,18:00,5,3005.5
452,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,20:00,1,3005.18
452,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,20:00,2,3003.59
452,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,20:00,3,3019.47
452,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,20:00,4,3010.97
452,2026-08-24,6,B (14-22),L2,FUN-B30,3.0,20:00,5,2998.81
453,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,22:00,1,1507.27
453,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,22:00,2,1506.7
453,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,22:00,3,1510.15
453,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,22:00,4,1504.08
453,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,22:00,5,1517.91
454,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,00:00,1,1508.11
454,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,00:00,2,1503.75
454,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,00:00,3,1503.45
454,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,00:00,4,1519.56
454,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,00:00,5,1510.6
455,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,02:00,1,1504.43
455,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,02:00,2,1514.32
455,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,02:00,3,1514.23
455,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,02:00,4,1505.4
455,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,02:00,5,1505.53
456,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,04:00,1,1502.87
456,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,04:00,2,1511.7
456,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,04:00,3,1500.04
456,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,04:00,4,1514.18
456,2026-08-24,6,C (22-06),L2,FUN-B15,1.5,04:00,5,1506.59
457,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,06:00,1,3002.61
457,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,06:00,2,3008.87
457,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,06:00,3,3012.38
457,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,06:00,4,3009.03
457,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,06:00,5,3015.41
458,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,08:00,1,3013.28
458,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,08:00,2,2992.06
458,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,08:00,3,2997.02
458,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,08:00,4,3017.81
458,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,08:00,5,2996.9
459,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,10:00,1,3003.48
459,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,10:00,2,2990.87
459,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,10:00,3,3017.9
459,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,10:00,4,3015.84
459,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,10:00,5,3011.09
460,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,12:00,1,3004.93
460,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,12:00,2,3000.48
460,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,12:00,3,3013.65
460,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,12:00,4,3015.48
460,2026-08-25,6,A (06-14),L2,CIT-L30,3.0,12:00,5,3010.2
461,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,14:00,1,3014.82
461,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,14:00,2,3007.73
461,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,14:00,3,3007.63
461,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,14:00,4,3012.61
461,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,14:00,5,3002.0
462,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,16:00,1,2990.05
462,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,16:00,2,3006.67
462,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,16:00,3,3004.37
462,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,16:00,4,3012.13
462,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,16:00,5,3013.82
463,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,18:00,1,3015.54
463,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,18:00,2,3014.24
463,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,18:00,3,3003.25
463,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,18:00,4,2998.54
463,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,18:00,5,3010.31
464,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,20:00,1,3017.78
464,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,20:00,2,3016.85
464,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,20:00,3,3008.67
464,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,20:00,4,3005.27
464,2026-08-25,6,B (14-22),L2,NEC-D30,3.0,20:00,5,3002.34
465,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,22:00,1,1512.69
465,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,22:00,2,1506.13
465,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,22:00,3,1503.12
465,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,22:00,4,1518.58
465,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,22:00,5,1507.28
466,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,00:00,1,1507.41
466,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,00:00,2,1494.41
466,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,00:00,3,1501.83
466,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,00:00,4,1502.14
466,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,00:00,5,1503.35
467,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,02:00,1,1497.12
467,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,02:00,2,1502.53
467,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,02:00,3,1498.1
467,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,02:00,4,1498.29
467,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,02:00,5,1509.06
468,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,04:00,1,1511.66
468,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,04:00,2,1505.89
468,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,04:00,3,1513.11
468,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,04:00,4,1506.28
468,2026-08-25,6,C (22-06),L2,CIT-L15,1.5,04:00,5,1506.78
469,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,06:00,1,1505.06
469,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,06:00,2,1504.87
469,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,06:00,3,1503.41
469,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,06:00,4,1506.92
469,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,06:00,5,1505.57
470,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,08:00,1,1499.4
470,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,08:00,2,1505.18
470,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,08:00,3,1500.03
470,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,08:00,4,1500.68
470,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,08:00,5,1507.39
471,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,10:00,1,1500.36
471,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,10:00,2,1502.48
471,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,10:00,3,1507.51
471,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,10:00,4,1497.84
471,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,10:00,5,1503.94
472,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,12:00,1,1505.81
472,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,12:00,2,1498.88
472,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,12:00,3,1511.56
472,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,12:00,4,1496.49
472,2026-08-26,6,A (06-14),L2,FUN-B15,1.5,12:00,5,1499.51
473,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,14:00,1,3001.37
473,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,14:00,2,3016.07
473,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,14:00,3,3014.1
473,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,14:00,4,3006.53
473,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,14:00,5,3007.01
474,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,16:00,1,3009.52
474,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,16:00,2,3007.7
474,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,16:00,3,3012.69
474,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,16:00,4,3008.34
474,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,16:00,5,3022.86
475,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,18:00,1,3004.41
475,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,18:00,2,3002.9
475,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,18:00,3,3006.37
475,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,18:00,4,2990.06
475,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,18:00,5,3016.95
476,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,20:00,1,3009.12
476,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,20:00,2,3010.25
476,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,20:00,3,2992.13
476,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,20:00,4,3013.12
476,2026-08-26,6,B (14-22),L2,NEC-D30,3.0,20:00,5,3006.36
477,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,22:00,1,3005.84
477,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,22:00,2,3008.13
477,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,22:00,3,3016.24
477,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,22:00,4,3006.16
477,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,22:00,5,3015.13
478,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,00:00,1,3006.93
478,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,00:00,2,3010.43
478,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,00:00,3,3005.58
478,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,00:00,4,3010.53
478,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,00:00,5,3010.98
479,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,02:00,1,3025.3
479,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,02:00,2,3014.02
479,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,02:00,3,3017.02
479,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,02:00,4,2987.41
479,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,02:00,5,2994.26
480,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,04:00,1,2998.87
480,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,04:00,2,3013.97
480,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,04:00,3,3025.49
480,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,04:00,4,3005.31
480,2026-08-26,6,C (22-06),L2,NEC-D30,3.0,04:00,5,2998.74
481,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,06:00,1,2992.33
481,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,06:00,2,3006.03
481,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,06:00,3,3012.25
481,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,06:00,4,2999.05
481,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,06:00,5,2993.5
482,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,08:00,1,3005.7
482,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,08:00,2,3015.49
482,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,08:00,3,3024.19
482,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,08:00,4,3023.02
482,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,08:00,5,2998.13
483,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,10:00,1,2999.04
483,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,10:00,2,2991.07
483,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,10:00,3,3016.78
483,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,10:00,4,3002.56
483,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,10:00,5,3017.63
484,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,12:00,1,3008.06
484,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,12:00,2,2999.23
484,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,12:00,3,3002.75
484,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,12:00,4,2993.33
484,2026-08-27,6,A (06-14),L2,FUN-B30,3.0,12:00,5,2989.17
485,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,14:00,1,1510.0
485,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,14:00,2,1504.31
485,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,14:00,3,1499.45
485,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,14:00,4,1504.23
485,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,14:00,5,1505.76
486,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,16:00,1,1509.95
486,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,16:00,2,1508.52
486,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,16:00,3,1508.75
486,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,16:00,4,1499.69
486,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,16:00,5,1505.32
487,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,18:00,1,1506.03
487,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,18:00,2,1498.89
487,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,18:00,3,1508.89
487,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,18:00,4,1500.72
487,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,18:00,5,1505.18
488,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,20:00,1,1504.91
488,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,20:00,2,1506.51
488,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,20:00,3,1498.89
488,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,20:00,4,1514.8
488,2026-08-27,6,B (14-22),L2,NEC-D15,1.5,20:00,5,1508.1
489,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,22:00,1,1506.21
489,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,22:00,2,1515.87
489,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,22:00,3,1508.4
489,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,22:00,4,1505.1
489,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,22:00,5,1509.55
490,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,00:00,1,1514.31
490,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,00:00,2,1505.79
490,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,00:00,3,1513.6
490,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,00:00,4,1514.79
490,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,00:00,5,1504.54
491,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,02:00,1,1511.31
491,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,02:00,2,1504.32
491,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,02:00,3,1506.87
491,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,02:00,4,1508.71
491,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,02:00,5,1506.95
492,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,04:00,1,1509.76
492,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,04:00,2,1505.7
492,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,04:00,3,1496.93
492,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,04:00,4,1502.98
492,2026-08-27,6,C (22-06),L2,FUN-B15,1.5,04:00,5,1498.96
493,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,06:00,1,3002.5
493,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,06:00,2,3015.04
493,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,06:00,3,3008.11
493,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,06:00,4,3025.82
493,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,06:00,5,3003.67
494,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,08:00,1,3000.79
494,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,08:00,2,3022.47
494,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,08:00,3,3004.58
494,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,08:00,4,3008.07
494,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,08:00,5,3008.72
495,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,10:00,1,3000.08
495,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,10:00,2,3022.55
495,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,10:00,3,3000.19
495,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,10:00,4,3018.03
495,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,10:00,5,3000.83
496,2026-08-28,6,A (06-14),L2,NEC-D30,3.0,12:00,1,3010.31
